 'tryton/binutils/2.34' load complete.
 'tryton/compiler/gcc/7.4' load complete.
 'tryton/python3/3.5.6' load complete.

Loading tryton/python3/3.5.6
  Loading requirement: tryton/binutils/2.34 tryton/compiler/gcc/7.4
iter.      J_T    ∫gₐ(t)dt          J       ΔJ_T         ΔJ  secs
310   1.00e+00    9.31e-10   1.00e+00  -1.87e-09  -9.37e-10    12
311   1.00e+00    9.43e-10   1.00e+00  -1.89e-09  -9.49e-10    13
312   1.00e+00    9.56e-10   1.00e+00  -1.92e-09  -9.62e-10    12
313   1.00e+00    9.69e-10   1.00e+00  -1.94e-09  -9.74e-10    13
314   1.00e+00    9.81e-10   1.00e+00  -1.97e-09  -9.87e-10    12
315   1.00e+00    9.94e-10   1.00e+00  -1.99e-09  -1.00e-09    13
316   1.00e+00    1.01e-09   1.00e+00  -2.02e-09  -1.01e-09    12
317   1.00e+00    1.02e-09   1.00e+00  -2.05e-09  -1.03e-09    13
318   1.00e+00    1.03e-09   1.00e+00  -2.08e-09  -1.04e-09    12
319   1.00e+00    1.05e-09   1.00e+00  -2.10e-09  -1.05e-09    13
320   1.00e+00    1.06e-09   1.00e+00  -2.13e-09  -1.07e-09    12
321   1.00e+00    1.08e-09   1.00e+00  -2.16e-09  -1.08e-09    13
322   1.00e+00    1.09e-09   1.00e+00  -2.19e-09  -1.10e-09    12
323   1.00e+00    1.11e-09   1.00e+00  -2.22e-09  -1.11e-09    13
324   1.00e+00    1.12e-09   1.00e+00  -2.25e-09  -1.13e-09    12
325   1.00e+00    1.13e-09   1.00e+00  -2.28e-09  -1.14e-09    13
326   1.00e+00    1.15e-09   1.00e+00  -2.31e-09  -1.16e-09    12
327   1.00e+00    1.17e-09   1.00e+00  -2.34e-09  -1.17e-09    13
328   1.00e+00    1.18e-09   1.00e+00  -2.37e-09  -1.19e-09    12
329   1.00e+00    1.20e-09   1.00e+00  -2.40e-09  -1.20e-09    13
330   1.00e+00    1.21e-09   1.00e+00  -2.43e-09  -1.22e-09    12
331   1.00e+00    1.23e-09   1.00e+00  -2.46e-09  -1.24e-09    13
332   1.00e+00    1.24e-09   1.00e+00  -2.50e-09  -1.25e-09    12
333   1.00e+00    1.26e-09   1.00e+00  -2.53e-09  -1.27e-09    13
334   1.00e+00    1.28e-09   1.00e+00  -2.56e-09  -1.29e-09    12
335   1.00e+00    1.30e-09   1.00e+00  -2.60e-09  -1.30e-09    13
336   1.00e+00    1.31e-09   1.00e+00  -2.63e-09  -1.32e-09    12
337   1.00e+00    1.33e-09   1.00e+00  -2.67e-09  -1.34e-09    13
338   1.00e+00    1.35e-09   1.00e+00  -2.70e-09  -1.36e-09    12
339   1.00e+00    1.37e-09   1.00e+00  -2.74e-09  -1.37e-09    13
340   1.00e+00    1.38e-09   1.00e+00  -2.78e-09  -1.39e-09    12
341   1.00e+00    1.40e-09   1.00e+00  -2.81e-09  -1.41e-09    13
342   1.00e+00    1.42e-09   1.00e+00  -2.85e-09  -1.43e-09    12
343   1.00e+00    1.44e-09   1.00e+00  -2.89e-09  -1.45e-09    13
344   1.00e+00    1.46e-09   1.00e+00  -2.93e-09  -1.47e-09    12
345   1.00e+00    1.48e-09   1.00e+00  -2.96e-09  -1.49e-09    13
346   1.00e+00    1.50e-09   1.00e+00  -3.00e-09  -1.51e-09    12
347   1.00e+00    1.52e-09   1.00e+00  -3.04e-09  -1.53e-09    13
348   1.00e+00    1.54e-09   1.00e+00  -3.08e-09  -1.55e-09    12
349   1.00e+00    1.56e-09   1.00e+00  -3.13e-09  -1.57e-09    13
350   1.00e+00    1.58e-09   1.00e+00  -3.17e-09  -1.59e-09    12
351   1.00e+00    1.60e-09   1.00e+00  -3.21e-09  -1.61e-09    13
352   1.00e+00    1.62e-09   1.00e+00  -3.25e-09  -1.63e-09    12
353   1.00e+00    1.64e-09   1.00e+00  -3.30e-09  -1.65e-09    13
354   1.00e+00    1.66e-09   1.00e+00  -3.34e-09  -1.67e-09    12
355   1.00e+00    1.69e-09   1.00e+00  -3.38e-09  -1.70e-09    13
356   1.00e+00    1.71e-09   1.00e+00  -3.43e-09  -1.72e-09    12
357   1.00e+00    1.73e-09   1.00e+00  -3.47e-09  -1.74e-09    13
358   1.00e+00    1.75e-09   1.00e+00  -3.52e-09  -1.77e-09    12
359   1.00e+00    1.78e-09   1.00e+00  -3.57e-09  -1.79e-09    13
360   1.00e+00    1.80e-09   1.00e+00  -3.61e-09  -1.81e-09    12
361   1.00e+00    1.83e-09   1.00e+00  -3.66e-09  -1.84e-09    13
362   1.00e+00    1.85e-09   1.00e+00  -3.71e-09  -1.86e-09    12
363   1.00e+00    1.87e-09   1.00e+00  -3.76e-09  -1.89e-09    13
364   1.00e+00    1.90e-09   1.00e+00  -3.81e-09  -1.91e-09    12
365   1.00e+00    1.92e-09   1.00e+00  -3.86e-09  -1.94e-09    13
366   1.00e+00    1.95e-09   1.00e+00  -3.91e-09  -1.96e-09    12
367   1.00e+00    1.98e-09   1.00e+00  -3.96e-09  -1.99e-09    13
368   1.00e+00    2.00e-09   1.00e+00  -4.02e-09  -2.01e-09    12
369   1.00e+00    2.03e-09   1.00e+00  -4.07e-09  -2.04e-09    13
370   1.00e+00    2.06e-09   1.00e+00  -4.12e-09  -2.07e-09    13
371   1.00e+00    2.08e-09   1.00e+00  -4.18e-09  -2.10e-09    13
372   1.00e+00    2.11e-09   1.00e+00  -4.23e-09  -2.12e-09    12
373   1.00e+00    2.14e-09   1.00e+00  -4.29e-09  -2.15e-09    13
374   1.00e+00    2.17e-09   1.00e+00  -4.35e-09  -2.18e-09    12
375   1.00e+00    2.20e-09   1.00e+00  -4.41e-09  -2.21e-09    13
376   1.00e+00    2.23e-09   1.00e+00  -4.46e-09  -2.24e-09    12
377   1.00e+00    2.25e-09   1.00e+00  -4.52e-09  -2.27e-09    13
378   1.00e+00    2.28e-09   1.00e+00  -4.58e-09  -2.30e-09    12
379   1.00e+00    2.32e-09   1.00e+00  -4.64e-09  -2.33e-09    13
380   1.00e+00    2.35e-09   1.00e+00  -4.71e-09  -2.36e-09    12
381   1.00e+00    2.38e-09   1.00e+00  -4.77e-09  -2.39e-09    13
382   1.00e+00    2.41e-09   1.00e+00  -4.83e-09  -2.42e-09    12
383   1.00e+00    2.44e-09   1.00e+00  -4.90e-09  -2.46e-09    13
384   1.00e+00    2.47e-09   1.00e+00  -4.96e-09  -2.49e-09    12
385   1.00e+00    2.51e-09   1.00e+00  -5.03e-09  -2.52e-09    13
386   1.00e+00    2.54e-09   1.00e+00  -5.09e-09  -2.55e-09    12
387   1.00e+00    2.57e-09   1.00e+00  -5.16e-09  -2.59e-09    13
388   1.00e+00    2.61e-09   1.00e+00  -5.23e-09  -2.62e-09    12
389   1.00e+00    2.64e-09   1.00e+00  -5.30e-09  -2.66e-09    13
390   1.00e+00    2.68e-09   1.00e+00  -5.37e-09  -2.69e-09    12
391   1.00e+00    2.71e-09   1.00e+00  -5.44e-09  -2.73e-09    13
392   1.00e+00    2.75e-09   1.00e+00  -5.51e-09  -2.76e-09    13
393   1.00e+00    2.78e-09   1.00e+00  -5.59e-09  -2.80e-09    13
394   1.00e+00    2.82e-09   1.00e+00  -5.66e-09  -2.84e-09    12
395   1.00e+00    2.86e-09   1.00e+00  -5.74e-09  -2.88e-09    13
396   1.00e+00    2.90e-09   1.00e+00  -5.81e-09  -2.91e-09    12
397   1.00e+00    2.94e-09   1.00e+00  -5.89e-09  -2.95e-09    13
398   1.00e+00    2.97e-09   1.00e+00  -5.97e-09  -2.99e-09    12
399   1.00e+00    3.01e-09   1.00e+00  -6.05e-09  -3.03e-09    13
400   1.00e+00    3.05e-09   1.00e+00  -6.13e-09  -3.07e-09    12
401   1.00e+00    3.09e-09   1.00e+00  -6.21e-09  -3.11e-09    13
402   1.00e+00    3.14e-09   1.00e+00  -6.29e-09  -3.15e-09    12
403   1.00e+00    3.18e-09   1.00e+00  -6.37e-09  -3.20e-09    13
404   1.00e+00    3.22e-09   1.00e+00  -6.46e-09  -3.24e-09    12
405   1.00e+00    3.26e-09   1.00e+00  -6.54e-09  -3.28e-09    13
406   1.00e+00    3.31e-09   1.00e+00  -6.63e-09  -3.33e-09    12
407   1.00e+00    3.35e-09   1.00e+00  -6.72e-09  -3.37e-09    13
408   1.00e+00    3.39e-09   1.00e+00  -6.81e-09  -3.41e-09    12
409   1.00e+00    3.44e-09   1.00e+00  -6.90e-09  -3.46e-09    13
410   1.00e+00    3.48e-09   1.00e+00  -6.99e-09  -3.51e-09    12
411   1.00e+00    3.53e-09   1.00e+00  -7.08e-09  -3.55e-09    13
412   1.00e+00    3.58e-09   1.00e+00  -7.18e-09  -3.60e-09    12
413   1.00e+00    3.62e-09   1.00e+00  -7.27e-09  -3.65e-09    13
414   1.00e+00    3.67e-09   1.00e+00  -7.37e-09  -3.70e-09    12
415   1.00e+00    3.72e-09   1.00e+00  -7.47e-09  -3.74e-09    13
416   1.00e+00    3.77e-09   1.00e+00  -7.57e-09  -3.79e-09    12
417   1.00e+00    3.82e-09   1.00e+00  -7.67e-09  -3.84e-09    13
418   1.00e+00    3.87e-09   1.00e+00  -7.77e-09  -3.90e-09    12
419   1.00e+00    3.92e-09   1.00e+00  -7.87e-09  -3.95e-09    13
420   1.00e+00    3.98e-09   1.00e+00  -7.97e-09  -4.00e-09    12
421   1.00e+00    4.03e-09   1.00e+00  -8.08e-09  -4.05e-09    13
422   1.00e+00    4.08e-09   1.00e+00  -8.19e-09  -4.11e-09    12
423   1.00e+00    4.14e-09   1.00e+00  -8.30e-09  -4.16e-09    13
424   1.00e+00    4.19e-09   1.00e+00  -8.41e-09  -4.22e-09    12
425   1.00e+00    4.25e-09   1.00e+00  -8.52e-09  -4.27e-09    13
426   1.00e+00    4.30e-09   1.00e+00  -8.63e-09  -4.33e-09    12
427   1.00e+00    4.36e-09   1.00e+00  -8.75e-09  -4.39e-09    13
428   1.00e+00    4.42e-09   1.00e+00  -8.86e-09  -4.44e-09    12
429   1.00e+00    4.48e-09   1.00e+00  -8.98e-09  -4.50e-09    13
430   1.00e+00    4.54e-09   1.00e+00  -9.10e-09  -4.56e-09    12
431   1.00e+00    4.60e-09   1.00e+00  -9.22e-09  -4.62e-09    13
432   1.00e+00    4.66e-09   1.00e+00  -9.34e-09  -4.68e-09    12
433   1.00e+00    4.72e-09   1.00e+00  -9.46e-09  -4.75e-09    13
434   1.00e+00    4.78e-09   1.00e+00  -9.59e-09  -4.81e-09    12
435   1.00e+00    4.84e-09   1.00e+00  -9.72e-09  -4.87e-09    13
436   1.00e+00    4.91e-09   1.00e+00  -9.85e-09  -4.94e-09    12
437   1.00e+00    4.97e-09   1.00e+00  -9.98e-09  -5.00e-09    13
438   1.00e+00    5.04e-09   1.00e+00  -1.01e-08  -5.07e-09    12
439   1.00e+00    5.11e-09   1.00e+00  -1.02e-08  -5.14e-09    13
440   1.00e+00    5.17e-09   1.00e+00  -1.04e-08  -5.20e-09    13
441   1.00e+00    5.24e-09   1.00e+00  -1.05e-08  -5.27e-09    13
442   1.00e+00    5.31e-09   1.00e+00  -1.07e-08  -5.34e-09    12
443   1.00e+00    5.38e-09   1.00e+00  -1.08e-08  -5.41e-09    13
444   1.00e+00    5.45e-09   1.00e+00  -1.09e-08  -5.49e-09    12
445   1.00e+00    5.53e-09   1.00e+00  -1.11e-08  -5.56e-09    13
446   1.00e+00    5.60e-09   1.00e+00  -1.12e-08  -5.63e-09    12
447   1.00e+00    5.67e-09   1.00e+00  -1.14e-08  -5.71e-09    13
448   1.00e+00    5.75e-09   1.00e+00  -1.15e-08  -5.78e-09    12
449   1.00e+00    5.82e-09   1.00e+00  -1.17e-08  -5.86e-09    13
450   1.00e+00    5.90e-09   1.00e+00  -1.18e-08  -5.94e-09    12
451   1.00e+00    5.98e-09   1.00e+00  -1.20e-08  -6.02e-09    13
452   1.00e+00    6.06e-09   1.00e+00  -1.22e-08  -6.10e-09    12
453   1.00e+00    6.14e-09   1.00e+00  -1.23e-08  -6.18e-09    13
454   1.00e+00    6.22e-09   1.00e+00  -1.25e-08  -6.26e-09    12
455   1.00e+00    6.30e-09   1.00e+00  -1.26e-08  -6.34e-09    13
456   1.00e+00    6.39e-09   1.00e+00  -1.28e-08  -6.43e-09    12
457   1.00e+00    6.47e-09   1.00e+00  -1.30e-08  -6.51e-09    13
458   1.00e+00    6.56e-09   1.00e+00  -1.32e-08  -6.60e-09    12
459   1.00e+00    6.64e-09   1.00e+00  -1.33e-08  -6.68e-09    13
460   1.00e+00    6.73e-09   1.00e+00  -1.35e-08  -6.77e-09    12
461   1.00e+00    6.82e-09   1.00e+00  -1.37e-08  -6.86e-09    13
462   1.00e+00    6.91e-09   1.00e+00  -1.39e-08  -6.95e-09    12
463   1.00e+00    7.00e-09   1.00e+00  -1.40e-08  -7.05e-09    13
464   1.00e+00    7.10e-09   1.00e+00  -1.42e-08  -7.14e-09    12
465   1.00e+00    7.19e-09   1.00e+00  -1.44e-08  -7.23e-09    13
466   1.00e+00    7.28e-09   1.00e+00  -1.46e-08  -7.33e-09    12
467   1.00e+00    7.38e-09   1.00e+00  -1.48e-08  -7.43e-09    13
468   1.00e+00    7.48e-09   1.00e+00  -1.50e-08  -7.52e-09    12
469   1.00e+00    7.58e-09   1.00e+00  -1.52e-08  -7.62e-09    13
470   1.00e+00    7.68e-09   1.00e+00  -1.54e-08  -7.72e-09    12
471   1.00e+00    7.78e-09   1.00e+00  -1.56e-08  -7.83e-09    13
472   1.00e+00    7.88e-09   1.00e+00  -1.58e-08  -7.93e-09    12
473   1.00e+00    7.99e-09   1.00e+00  -1.60e-08  -8.04e-09    13
474   1.00e+00    8.09e-09   1.00e+00  -1.62e-08  -8.14e-09    12
475   1.00e+00    8.20e-09   1.00e+00  -1.65e-08  -8.25e-09    13
476   1.00e+00    8.31e-09   1.00e+00  -1.67e-08  -8.36e-09    12
477   1.00e+00    8.42e-09   1.00e+00  -1.69e-08  -8.47e-09    13
478   1.00e+00    8.53e-09   1.00e+00  -1.71e-08  -8.58e-09    12
479   1.00e+00    8.64e-09   1.00e+00  -1.73e-08  -8.70e-09    13
480   1.00e+00    8.76e-09   1.00e+00  -1.76e-08  -8.81e-09    12
481   1.00e+00    8.87e-09   1.00e+00  -1.78e-08  -8.93e-09    13
482   1.00e+00    8.99e-09   1.00e+00  -1.80e-08  -9.05e-09    12
483   1.00e+00    9.11e-09   1.00e+00  -1.83e-08  -9.17e-09    13
484   1.00e+00    9.23e-09   1.00e+00  -1.85e-08  -9.29e-09    12
485   1.00e+00    9.35e-09   1.00e+00  -1.88e-08  -9.41e-09    13
486   1.00e+00    9.48e-09   1.00e+00  -1.90e-08  -9.53e-09    12
487   1.00e+00    9.60e-09   1.00e+00  -1.93e-08  -9.66e-09    13
488   1.00e+00    9.73e-09   1.00e+00  -1.95e-08  -9.79e-09    13
489   1.00e+00    9.86e-09   1.00e+00  -1.98e-08  -9.92e-09    13
490   1.00e+00    9.99e-09   1.00e+00  -2.00e-08  -1.00e-08    13
491   1.00e+00    1.01e-08   1.00e+00  -2.03e-08  -1.02e-08    13
492   1.00e+00    1.03e-08   1.00e+00  -2.06e-08  -1.03e-08    12
493   1.00e+00    1.04e-08   1.00e+00  -2.08e-08  -1.05e-08    13
494   1.00e+00    1.05e-08   1.00e+00  -2.11e-08  -1.06e-08    12
495   1.00e+00    1.07e-08   1.00e+00  -2.14e-08  -1.07e-08    13
496   1.00e+00    1.08e-08   1.00e+00  -2.17e-08  -1.09e-08    12
497   1.00e+00    1.09e-08   1.00e+00  -2.20e-08  -1.10e-08    13
498   1.00e+00    1.11e-08   1.00e+00  -2.23e-08  -1.12e-08    12
499   1.00e+00    1.12e-08   1.00e+00  -2.26e-08  -1.13e-08    13
500   1.00e+00    1.14e-08   1.00e+00  -2.28e-08  -1.15e-08    12
501   1.00e+00    1.15e-08   1.00e+00  -2.32e-08  -1.16e-08    13
502   1.00e+00    1.17e-08   1.00e+00  -2.35e-08  -1.18e-08    12
503   1.00e+00    1.18e-08   1.00e+00  -2.38e-08  -1.19e-08    13
504   1.00e+00    1.20e-08   1.00e+00  -2.41e-08  -1.21e-08    12
505   1.00e+00    1.22e-08   1.00e+00  -2.44e-08  -1.22e-08    13
506   1.00e+00    1.23e-08   1.00e+00  -2.47e-08  -1.24e-08    12
507   1.00e+00    1.25e-08   1.00e+00  -2.50e-08  -1.26e-08    13
508   1.00e+00    1.27e-08   1.00e+00  -2.54e-08  -1.27e-08    12
509   1.00e+00    1.28e-08   1.00e+00  -2.57e-08  -1.29e-08    13
510   1.00e+00    1.30e-08   1.00e+00  -2.61e-08  -1.31e-08    12
511   1.00e+00    1.32e-08   1.00e+00  -2.64e-08  -1.32e-08    13
512   1.00e+00    1.33e-08   1.00e+00  -2.67e-08  -1.34e-08    12
513   1.00e+00    1.35e-08   1.00e+00  -2.71e-08  -1.36e-08    13
514   1.00e+00    1.37e-08   1.00e+00  -2.75e-08  -1.38e-08    12
515   1.00e+00    1.39e-08   1.00e+00  -2.78e-08  -1.40e-08    13
516   1.00e+00    1.41e-08   1.00e+00  -2.82e-08  -1.41e-08    12
517   1.00e+00    1.42e-08   1.00e+00  -2.86e-08  -1.43e-08    13
518   1.00e+00    1.44e-08   1.00e+00  -2.89e-08  -1.45e-08    12
519   1.00e+00    1.46e-08   1.00e+00  -2.93e-08  -1.47e-08    13
520   1.00e+00    1.48e-08   1.00e+00  -2.97e-08  -1.49e-08    12
521   1.00e+00    1.50e-08   1.00e+00  -3.01e-08  -1.51e-08    13
522   1.00e+00    1.52e-08   1.00e+00  -3.05e-08  -1.53e-08    12
523   1.00e+00    1.54e-08   1.00e+00  -3.09e-08  -1.55e-08    13
524   1.00e+00    1.56e-08   1.00e+00  -3.13e-08  -1.57e-08    12
525   1.00e+00    1.58e-08   1.00e+00  -3.17e-08  -1.59e-08    13
526   1.00e+00    1.60e-08   1.00e+00  -3.21e-08  -1.61e-08    12
527   1.00e+00    1.62e-08   1.00e+00  -3.26e-08  -1.63e-08    13
528   1.00e+00    1.64e-08   1.00e+00  -3.30e-08  -1.65e-08    12
529   1.00e+00    1.67e-08   1.00e+00  -3.34e-08  -1.68e-08    13
530   1.00e+00    1.69e-08   1.00e+00  -3.39e-08  -1.70e-08    12
531   1.00e+00    1.71e-08   1.00e+00  -3.43e-08  -1.72e-08    13
532   1.00e+00    1.73e-08   1.00e+00  -3.48e-08  -1.74e-08    12
533   1.00e+00    1.76e-08   1.00e+00  -3.52e-08  -1.77e-08    13
534   1.00e+00    1.78e-08   1.00e+00  -3.57e-08  -1.79e-08    12
535   1.00e+00    1.80e-08   1.00e+00  -3.62e-08  -1.81e-08    13
536   1.00e+00    1.83e-08   1.00e+00  -3.66e-08  -1.84e-08    13
537   1.00e+00    1.85e-08   1.00e+00  -3.71e-08  -1.86e-08    13
538   1.00e+00    1.88e-08   1.00e+00  -3.76e-08  -1.89e-08    12
539   1.00e+00    1.90e-08   1.00e+00  -3.81e-08  -1.91e-08    13
540   1.00e+00    1.93e-08   1.00e+00  -3.86e-08  -1.94e-08    12
541   1.00e+00    1.95e-08   1.00e+00  -3.91e-08  -1.96e-08    13
542   1.00e+00    1.98e-08   1.00e+00  -3.96e-08  -1.99e-08    12
543   1.00e+00    2.00e-08   1.00e+00  -4.02e-08  -2.01e-08    13
544   1.00e+00    2.03e-08   1.00e+00  -4.07e-08  -2.04e-08    12
545   1.00e+00    2.06e-08   1.00e+00  -4.12e-08  -2.07e-08    13
546   1.00e+00    2.08e-08   1.00e+00  -4.18e-08  -2.10e-08    12
547   1.00e+00    2.11e-08   1.00e+00  -4.23e-08  -2.12e-08    13
548   1.00e+00    2.14e-08   1.00e+00  -4.29e-08  -2.15e-08    12
549   1.00e+00    2.17e-08   1.00e+00  -4.35e-08  -2.18e-08    13
550   1.00e+00    2.19e-08   1.00e+00  -4.40e-08  -2.21e-08    12
551   1.00e+00    2.22e-08   1.00e+00  -4.46e-08  -2.24e-08    13
552   1.00e+00    2.25e-08   1.00e+00  -4.52e-08  -2.27e-08    12
553   1.00e+00    2.28e-08   1.00e+00  -4.58e-08  -2.30e-08    13
554   1.00e+00    2.31e-08   1.00e+00  -4.64e-08  -2.33e-08    13
555   1.00e+00    2.34e-08   1.00e+00  -4.70e-08  -2.36e-08    13
556   1.00e+00    2.37e-08   1.00e+00  -4.76e-08  -2.39e-08    13
557   1.00e+00    2.41e-08   1.00e+00  -4.83e-08  -2.42e-08    13
558   1.00e+00    2.44e-08   1.00e+00  -4.89e-08  -2.45e-08    13
559   1.00e+00    2.47e-08   1.00e+00  -4.95e-08  -2.48e-08    13
560   1.00e+00    2.50e-08   1.00e+00  -5.02e-08  -2.52e-08    13
561   1.00e+00    2.53e-08   1.00e+00  -5.09e-08  -2.55e-08    13
562   1.00e+00    2.57e-08   1.00e+00  -5.15e-08  -2.58e-08    13
563   1.00e+00    2.60e-08   1.00e+00  -5.22e-08  -2.62e-08    13
564   1.00e+00    2.64e-08   1.00e+00  -5.29e-08  -2.65e-08    13
565   1.00e+00    2.67e-08   1.00e+00  -5.36e-08  -2.69e-08    13
566   1.00e+00    2.71e-08   1.00e+00  -5.43e-08  -2.72e-08    13
567   1.00e+00    2.74e-08   1.00e+00  -5.50e-08  -2.76e-08    13
568   1.00e+00    2.78e-08   1.00e+00  -5.57e-08  -2.80e-08    13
569   1.00e+00    2.81e-08   1.00e+00  -5.65e-08  -2.83e-08    13
570   1.00e+00    2.85e-08   1.00e+00  -5.72e-08  -2.87e-08    13
571   1.00e+00    2.89e-08   1.00e+00  -5.80e-08  -2.91e-08    13
572   1.00e+00    2.93e-08   1.00e+00  -5.87e-08  -2.95e-08    13
573   1.00e+00    2.97e-08   1.00e+00  -5.95e-08  -2.98e-08    13
574   1.00e+00    3.01e-08   1.00e+00  -6.03e-08  -3.02e-08    13
575   1.00e+00    3.04e-08   1.00e+00  -6.11e-08  -3.06e-08    13
576   1.00e+00    3.08e-08   1.00e+00  -6.19e-08  -3.10e-08    13
577   1.00e+00    3.13e-08   1.00e+00  -6.27e-08  -3.14e-08    13
578   1.00e+00    3.17e-08   1.00e+00  -6.35e-08  -3.19e-08    13
579   1.00e+00    3.21e-08   1.00e+00  -6.44e-08  -3.23e-08    13
580   1.00e+00    3.25e-08   1.00e+00  -6.52e-08  -3.27e-08    13
581   1.00e+00    3.29e-08   1.00e+00  -6.61e-08  -3.31e-08    13
582   1.00e+00    3.34e-08   1.00e+00  -6.69e-08  -3.36e-08    13
583   1.00e+00    3.38e-08   1.00e+00  -6.78e-08  -3.40e-08    13
584   1.00e+00    3.42e-08   1.00e+00  -6.87e-08  -3.45e-08    13
585   1.00e+00    3.47e-08   1.00e+00  -6.96e-08  -3.49e-08    13
586   1.00e+00    3.52e-08   1.00e+00  -7.05e-08  -3.54e-08    13
587   1.00e+00    3.56e-08   1.00e+00  -7.15e-08  -3.58e-08    13
588   1.00e+00    3.61e-08   1.00e+00  -7.24e-08  -3.63e-08    13
589   1.00e+00    3.66e-08   1.00e+00  -7.33e-08  -3.68e-08    13
590   1.00e+00    3.70e-08   1.00e+00  -7.43e-08  -3.73e-08    13
591   1.00e+00    3.75e-08   1.00e+00  -7.53e-08  -3.78e-08    13
592   1.00e+00    3.80e-08   1.00e+00  -7.63e-08  -3.83e-08    13
593   1.00e+00    3.85e-08   1.00e+00  -7.73e-08  -3.88e-08    13
594   1.00e+00    3.90e-08   1.00e+00  -7.83e-08  -3.93e-08    13
595   1.00e+00    3.95e-08   1.00e+00  -7.93e-08  -3.98e-08    13
596   1.00e+00    4.01e-08   1.00e+00  -8.04e-08  -4.03e-08    13
597   1.00e+00    4.06e-08   1.00e+00  -8.14e-08  -4.08e-08    13
598   1.00e+00    4.11e-08   1.00e+00  -8.25e-08  -4.14e-08    13
599   1.00e+00    4.17e-08   1.00e+00  -8.36e-08  -4.19e-08    13
600   1.00e+00    4.22e-08   1.00e+00  -8.47e-08  -4.25e-08    13
601   1.00e+00    4.28e-08   1.00e+00  -8.58e-08  -4.30e-08    13
602   1.00e+00    4.33e-08   1.00e+00  -8.69e-08  -4.36e-08    13
603   1.00e+00    4.39e-08   1.00e+00  -8.81e-08  -4.42e-08    13
604   1.00e+00    4.45e-08   1.00e+00  -8.92e-08  -4.47e-08    13
605   1.00e+00    4.51e-08   1.00e+00  -9.04e-08  -4.53e-08    13
606   1.00e+00    4.57e-08   1.00e+00  -9.16e-08  -4.59e-08    13
607   1.00e+00    4.63e-08   1.00e+00  -9.28e-08  -4.65e-08    13
608   1.00e+00    4.69e-08   1.00e+00  -9.40e-08  -4.71e-08    13
609   1.00e+00    4.75e-08   1.00e+00  -9.52e-08  -4.78e-08    13
610   1.00e+00    4.81e-08   1.00e+00  -9.65e-08  -4.84e-08    13
611   1.00e+00    4.87e-08   1.00e+00  -9.78e-08  -4.90e-08    13
612   1.00e+00    4.94e-08   1.00e+00  -9.90e-08  -4.97e-08    13
613   1.00e+00    5.00e-08   1.00e+00  -1.00e-07  -5.03e-08    13
614   1.00e+00    5.07e-08   1.00e+00  -1.02e-07  -5.10e-08    13
615   1.00e+00    5.13e-08   1.00e+00  -1.03e-07  -5.17e-08    13
616   1.00e+00    5.20e-08   1.00e+00  -1.04e-07  -5.23e-08    13
617   1.00e+00    5.27e-08   1.00e+00  -1.06e-07  -5.30e-08    13
618   1.00e+00    5.34e-08   1.00e+00  -1.07e-07  -5.37e-08    13
619   1.00e+00    5.41e-08   1.00e+00  -1.09e-07  -5.44e-08    13
620   1.00e+00    5.48e-08   1.00e+00  -1.10e-07  -5.51e-08    13
621   1.00e+00    5.55e-08   1.00e+00  -1.11e-07  -5.59e-08    13
622   1.00e+00    5.63e-08   1.00e+00  -1.13e-07  -5.66e-08    13
623   1.00e+00    5.70e-08   1.00e+00  -1.14e-07  -5.73e-08    13
624   1.00e+00    5.77e-08   1.00e+00  -1.16e-07  -5.81e-08    13
625   1.00e+00    5.85e-08   1.00e+00  -1.17e-07  -5.89e-08    13
626   1.00e+00    5.93e-08   1.00e+00  -1.19e-07  -5.96e-08    13
627   1.00e+00    6.00e-08   1.00e+00  -1.20e-07  -6.04e-08    13
628   1.00e+00    6.08e-08   1.00e+00  -1.22e-07  -6.12e-08    13
629   1.00e+00    6.16e-08   1.00e+00  -1.24e-07  -6.20e-08    13
630   1.00e+00    6.24e-08   1.00e+00  -1.25e-07  -6.28e-08    13
631   1.00e+00    6.33e-08   1.00e+00  -1.27e-07  -6.36e-08    13
632   1.00e+00    6.41e-08   1.00e+00  -1.29e-07  -6.45e-08    13
633   1.00e+00    6.49e-08   1.00e+00  -1.30e-07  -6.53e-08    13
634   1.00e+00    6.58e-08   1.00e+00  -1.32e-07  -6.62e-08    13
635   1.00e+00    6.66e-08   1.00e+00  -1.34e-07  -6.70e-08    13
636   1.00e+00    6.75e-08   1.00e+00  -1.35e-07  -6.79e-08    13
637   1.00e+00    6.84e-08   1.00e+00  -1.37e-07  -6.88e-08    13
638   1.00e+00    6.93e-08   1.00e+00  -1.39e-07  -6.97e-08    13
639   1.00e+00    7.02e-08   1.00e+00  -1.41e-07  -7.06e-08    13
640   1.00e+00    7.11e-08   1.00e+00  -1.43e-07  -7.16e-08    13
641   1.00e+00    7.21e-08   1.00e+00  -1.45e-07  -7.25e-08    13
642   1.00e+00    7.30e-08   1.00e+00  -1.46e-07  -7.34e-08    13
643   1.00e+00    7.40e-08   1.00e+00  -1.48e-07  -7.44e-08    13
644   1.00e+00    7.49e-08   1.00e+00  -1.50e-07  -7.54e-08    13
645   1.00e+00    7.59e-08   1.00e+00  -1.52e-07  -7.64e-08    13
646   1.00e+00    7.69e-08   1.00e+00  -1.54e-07  -7.74e-08    13
